011	-+-BD0.075510:BI0.001763:BF0.077273	DD-0.001763:DI0.001763:DF0.000000	UD0.077273:UI0.000000:UF0.077273	br.com.linkcom.sgm.service.IndicadorService::createReportApresentacaoResultados(ApresentacaoResultadosDTO):IReport	br.com.linkcom.sgm.beans.DTO.ApresentacaoResultadosDTO	Message: A correlação de uso é alta o suficiente para suportar a movimentação!
011	--=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.util.email.EnviaEmailTeste::enviaEmail(HttpServletRequest, ParametrosSistema):String	br.com.linkcom.sgm.beans.ParametrosSistema	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	-=+BD0.000474:BI0.025842:BF0.026316	DD0.000145:DI0.017399:DF0.017544	UD0.000329:UI0.008443:UF0.008772	br.com.linkcom.sgm.service.UsuarioService::getUsuarioLogadoUGs(PlanoGestao):List<UnidadeGerencial>	br.com.linkcom.sgm.beans.PlanoGestao	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	-=+BD0.474379:BI0.025621:BF0.500000	DD0.479814:DI0.020186:DF0.500000	UD-0.005435:UI0.005435:UF0.000000	br.com.linkcom.sgm.service.PlanoGestaoService::isDtTravLancResultadosExpirada(PlanoGestao, Integer):Boolean	br.com.linkcom.sgm.beans.PlanoGestao	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	-=+BD0.476190:BI0.023810:BF0.500000	DD0.479814:DI0.020186:DF0.500000	UD-0.003623:UI0.003623:UF0.000000	br.com.linkcom.sgm.service.PlanoGestaoService::isDtLimLancResultadosExpirada(PlanoGestao, Integer):Boolean	br.com.linkcom.sgm.beans.PlanoGestao	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	-=+BD0.492286:BI0.009738:BF0.502024	DD0.495421:DI0.004579:DF0.500000	UD-0.003135:UI0.005159:UF0.002024	br.com.linkcom.sgm.service.UsuarioService::isUsuarioLogadoVinculadoAreaQualidade(PlanoGestao):Boolean	br.com.linkcom.sgm.beans.PlanoGestao	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	-=+BD0.494129:BI0.006924:BF0.501053	DD0.495421:DI0.004579:DF0.500000	UD-0.001293:UI0.002345:UF0.001053	br.com.linkcom.sgm.service.UsuarioService::isUsuarioLogadoVinculadoAreaAuditoriaInterna(PlanoGestao):Boolean	br.com.linkcom.sgm.beans.PlanoGestao	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	-==BD0.484154:BI0.017978:BF0.502132	DD0.489144:DI0.010856:DF0.500000	UD-0.004990:UI0.007123:UF0.002132	br.com.linkcom.sgm.service.AnomaliaService::isDataLembreteTratamentoAnomaliaAtingida(Anomalia, int):Boolean	br.com.linkcom.sgm.beans.Anomalia	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	-==BD0.501202:BI0.022252:BF0.523454	DD0.489144:DI0.010856:DF0.500000	UD0.012058:UI0.011396:UF0.023454	br.com.linkcom.sgm.service.AnomaliaService::isAnomaliaTratada(Anomalia):Boolean	br.com.linkcom.sgm.beans.Anomalia	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	-==BD0.508638:BI0.035072:BF0.543710	DD0.489144:DI0.010856:DF0.500000	UD0.019493:UI0.024217:UF0.043710	br.com.linkcom.sgm.service.AnomaliaService::isDataTravamentoAnomaliaExpirada(Anomalia, int):Boolean	br.com.linkcom.sgm.beans.Anomalia	Message: Tanto a correlação de dados quanto a de correlação de uso suportam a movimentação!
011	-==BD0.932692:BI0.067308:BF1.000000	DD0.932692:DI0.067308:DF1.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.LancamentoValorRealService::showBotaoSalvar(LancamentoValorRealFiltro):Boolean	br.com.linkcom.sgm.controller.filtro.LancamentoValorRealFiltro	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	-==BD0.957875:BI0.042125:BF1.000000	DD0.957875:DI0.042125:DF1.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.UsuarioService::encryptPassword(Usuario):Usuario	br.com.linkcom.sgm.beans.Usuario	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	-==BD0.978289:BI0.021711:BF1.000000	DD0.978289:DI0.021711:DF1.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.AnomaliaService::gerarMensagemEmailAnomalia(Anomalia):String	br.com.linkcom.sgm.beans.Anomalia	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	-==BD0.978289:BI0.021711:BF1.000000	DD0.978289:DI0.021711:DF1.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.AnomaliaService::isDataEncerramentoAnomaliaExpirada(Anomalia, int):Boolean	br.com.linkcom.sgm.beans.Anomalia	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	=+=BD0.004315:BI0.267113:BF0.271429	DD-0.007589:DI0.029018:DF0.021429	UD0.011905:UI0.238095:UF0.250000	br.com.linkcom.sgm.dao.AnomaliaDAO::findForReportListagemAnomalia(AnomaliaListagemReportFiltro):List<Anomalia>	br.com.linkcom.sgm.controller.report.filtro.AnomaliaListagemReportFiltro	Message: A correlação de uso é alta o suficiente para suportar a movimentação!
011	=-=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.controller.UnidadeGerencialAutoCompleteController::view(WebRequestContext, UnidadeGerencialTreeFiltro):void	br.com.linkcom.sgm.controller.filtro.UnidadeGerencialTreeFiltro	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	=-=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.quartzjobs.EnviaEmailLembreteLancamentoResultadosJOB::envia(String, Usuario, StringBuilder):boolean	br.com.linkcom.sgm.beans.Usuario	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	=-=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.quartzjobs.EnviaEmailLembreteTratamentoAnomaliaJOB::envia(String, Usuario, StringBuilder):boolean	br.com.linkcom.sgm.beans.Usuario	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	=-=BD0.000000:BI0.000000:BF0.000000	DD0.000000:DI0.000000:DF0.000000	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.ControleCadastroService::montaItemControleTratamentoAnomlia(Anomalia, HttpServletRequest):ControleCadastroItem	br.com.linkcom.sgm.beans.Anomalia	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	=-=BD0.041667:BI0.000000:BF0.041667	DD0.041667:DI0.000000:DF0.041667	UD0.000000:UI0.000000:UF0.000000	br.com.linkcom.sgm.service.DistribuicaoPesosIndicadoresService::usuarioPodeAlterar(Boolean, Boolean, PlanoGestao):Boolean	br.com.linkcom.sgm.service.PlanoGestaoService	Message: Usage skipped! Value difference is greater than or equals to 0.0!
011	==+BD0.056867:BI0.013841:BF0.070707	DD0.057644:DI0.013064:DF0.070707	UD-0.000777:UI0.000777:UF0.000000	br.com.linkcom.sgm.service.UnidadeGerencialService::findAllParents(UnidadeGerencial):List<UnidadeGerencial>	br.com.linkcom.sgm.dao.UnidadeGerencialDAO	Message: A correlação de dados é alta o suficiente para suportar a movimentação!
011	==-BD0.057449:BI0.075505:BF0.132955	DD-0.005051:DI0.050505:DF0.045455	UD0.062500:UI0.025000:UF0.087500	br.com.linkcom.sgm.service.PerspectivaMapaEstrategicoService::findByMapaEstrategico(MapaEstrategico):List<PerspectivaMapaEstrategico>	br.com.linkcom.sgm.beans.MapaEstrategico	Message: A correlação de uso é alta o suficiente para suportar a movimentação!
100	+++BD-0.060417:BI0.081250:BF0.020833	DD-0.029167:DI0.050000:DF0.020833	UD-0.031250:UI0.031250:UF0.000000	br.com.linkcom.sgm.service.AnexoIndicadorService::excluiAnexoIndicadorDetalhe(Indicador):void	br.com.linkcom.sgm.dao.AnexoIndicadorDAO	Message: Tanto a correlação de dados quanto a de correlação de uso não suportam a movimentação!
